Property_Title,Location,Address,Price,Rate_per_sqft,Deposit,Property_Type,Room_Type,Bedrooms,Bathrooms,Balconies,Furnishing,Carpet_Area,Available_From,Available_For,Posted_By,Posted_Date,Rating,Nearby_Places,Scraped_Date,Price_Numeric,Carpet_Area_Numeric,Rate_per_sqft_Numeric,Deposit_Numeric,Floor_Number,Total_Floors,Location_Clean,Price_per_sqft,Total_Rooms,Bath_Bed_Ratio,Floor_Position_Ratio,Is_Top_Floor,Is_Ground_Floor,Size_Category,Furnishing_Score,Has_Balcony,Is_Luxury,Property_Type_Encoded,Posted_By_Encoded,Size_Category_Encoded,Location_Clean_Encoded
"2BHK2BathsIndependent/Builder Floor for Rentin Chattarpur, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:","Phase 2,ChattarpurAbout GOYAL PROPERTIES  REAL ESTATE ADVISORYAddress : CHATTARPUR, South DelhiSend ","₹ 20,100",₹0,,Independent,,2,2,2.0,Semi-Furnished,800 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:39:49,20100.0,800.0,,,3.0,4.0,West Delhi Jan 21,25.093632958801496,4,0.6666666666666666,0.6,0,0,Small,1,1,0,1,0,2,22
"3BHK3BathsFlat/Apartment for Rentin Sheetal Vihar, Sector 23 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sheetal Vihar Sector 23 Dwarka Delhi - 2285 Sq. Ft.- 2nd floor (out of 10),"₹ 60,000",₹0,,Apartment/Flat,,3,3,3.0,Furnished,2285 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:39:58,60000.0,2285.0,,,2.0,10.0,West Delhi Jan 21,26.246719160104988,6,0.75,0.18181818181818182,0,0,Large,2,1,0,0,0,0,22
"2BHK2BathsIndependent/Builder Floor for Rentin M Block RWA, Saket, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block RWA Saket Delhi - 1800 Sq. Ft.- Ground floor (out of 4),₹ 1.35,₹0,"₹ 2,70,000",Independent,,2,2,2.0,Furnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:40:08,135000.0,1800.0,,270000.0,3.0,4.0,West Delhi Jan 21,74.95835646862854,4,0.6666666666666666,0.6,0,0,Large,2,1,1,1,0,0,22
"3BHK3BathsIndependent/Builder Floor for Rentin Block C Defence Colony, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block C Defence Colony Delhi - 2925 Sq. Ft.- 1st floor (out of 4),₹ 3,,"₹ 6,00,000",Independent,,3,3,2.0,Furnished,2925 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:40:17,300000.0,2925.0,,600000.0,1.0,4.0,West Delhi Jan 21,102.52904989747095,6,0.75,0.2,0,0,Very Large,2,1,1,1,0,3,22
"1BHK1BathIndependent/Builder Floor for Rentin Chattarpur, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:","Phase 2,ChattarpurAbout SHARMA PROPERTIES  REAL ESTATEAddress : H41 CHATTARPURSOUTH DELHI, SOUTH DEL","₹ 22,000",₹0,,Independent,,1,1,1.0,Furnished,550 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:40:26,22000.0,550.0,,,3.0,4.0,West Delhi Jan 21,39.92740471869328,2,0.5,0.6,0,0,Small,2,1,0,1,0,2,22
"1BHK1BathIndependent/Builder Floor for Rentin Chattarpur Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyVitrified FlooringNatural LightView 3 More Airy RoomsModular KitchenSemi-FurnishedFloor Numbe,"₹ 18,000",₹0,,Independent,,1,1,1.0,Semi-Furnished,600 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:40:35,18000.0,600.0,,,3.0,4.0,West Delhi Jan 21,29.95008319467554,2,0.5,0.6,0,0,Small,1,1,0,1,0,2,22
"2BHK2BathsIndependent/Builder Floor for Rentin Sunder Nagar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",HouseNathu SweetsJain ShikanjiShiva Tourist DhabaComesumIndian AccentCafe LotaJain ShikanjiDomino'sP,₹ 2.1,₹0,"₹ 4,20,000",Independent,,2,2,2.0,Semi-Furnished,800 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:40:44,210000.0,800.0,,420000.0,3.0,4.0,West Delhi Jan 21,262.17228464419475,4,0.6666666666666666,0.6,0,0,Small,1,1,1,1,0,2,22
"3BHK3BathsFlat/Apartment for Rentin Sector C Pocket 4, Sector C Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sector C Pocket 4 Sector C Vasant Kunj Delhi - 2600 Sq. Ft.- Ground floor (out of 1,₹ 1.5,₹0,"₹ 3,00,000",Apartment/Flat,,3,3,1.0,Semi-Furnished,2600 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:40:53,150000.0,2600.0,,300000.0,3.0,4.0,West Delhi Jan 21,57.67012687427912,6,0.75,0.6,0,0,Very Large,1,1,0,0,0,3,22
"2BHK2BathsIndependent/Builder Floor for Rentin Block D East of Kailash, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block D East of Kailash Delhi - 1800 Sq. Ft.- Ground floor (out of 3),"₹ 70,000",₹0,"₹ 1,40,000",Independent,,2,2,2.0,Furnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:41:01,70000.0,1800.0,,140000.0,3.0,4.0,West Delhi Jan 21,38.86729594669628,4,0.6666666666666666,0.6,0,0,Large,2,1,0,1,0,0,22
"3BHK2BathsFlat/Apartment for Rentin GH 13, Paschim Vihar, Delhi",Paschim Vihar Delhi - 1100 Sq. Ft.- 1st floor (out of 4),Flat for rent in GH 13 Paschim Vihar Delhi - 1100 Sq. Ft.- 1st floor (out of 4),"₹ 35,000",₹0,,Apartment/Flat,,3,2,2.0,Furnished,1100 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:41:11,35000.0,1100.0,,,1.0,4.0,Paschim Vihar Delhi - 1100 Sq. Ft.- 1st floor (out of 4),31.789282470481382,5,0.5,0.2,0,0,Medium,2,1,0,0,0,1,1
"2BHK2BathsFlat/Apartment for Rentin Ekta Apartments, Paschim Vihar, Delhi",Paschim Vihar Delhi - 1100 Sq. Ft.- 2nd floor (out of 3),Flat for rent in Ekta Apartments Paschim Vihar Delhi - 1100 Sq. Ft.- 2nd floor (out of 3),"₹ 38,000",₹0,,Apartment/Flat,,2,2,1.0,Furnished,1100 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:41:21,38000.0,1100.0,,,2.0,3.0,Paschim Vihar Delhi - 1100 Sq. Ft.- 2nd floor (out of 3),34.514078110808356,4,0.6666666666666666,0.5,0,0,Medium,2,1,0,0,0,1,2
"2BHK2BathsFlat/Apartment for Rentin DDA Kaveri Apartments, Sector D Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Kaveri Apartments Sector D Vasant Kunj Delhi - 780 Sq. Ft.- 3rd floor (out of 5,"₹ 45,500",₹0,,Apartment/Flat,,2,2,1.0,Furnished,780 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:41:31,45500.0,780.0,,,3.0,4.0,West Delhi Jan 21,58.25864276568502,4,0.6666666666666666,0.6,0,0,Small,2,1,0,0,0,2,22
"2BHK2BathsFlat/Apartment for Rentin DDA Millennium Apartment, Sector 18 Rohini, Delhi","Paschim Vihar, DelhiEnquire NowContact Now>Interesting ReadsRead realty news, gu",Flat for rent in DDA Millennium Apartment Sector 18 Rohini Delhi - 1050 Sq. Ft.- Ground floor (out o,"₹ 35,000",₹0,"₹ 70,000",Apartment/Flat,,2,2,1.0,Semi-Furnished,1050 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:41:40,35000.0,1050.0,,70000.0,3.0,4.0,Paschim Vihar,33.30161750713606,4,0.6666666666666666,0.6,0,0,Medium,1,1,0,0,0,1,0
"5BHK4BathsFlat/Apartment for Rentin B1 Vasant Kunj, Sector B Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in B1 Vasant Kunj Sector B Vasant Kunj Delhi - 2000 Sq. Ft.- Ground floor (out of 4),₹ 1,₹0,₹ 3,Apartment/Flat,,5,4,2.0,Semi-Furnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:41:48,100000.0,2000.0,,300000.0,3.0,4.0,West Delhi Jan 21,49.97501249375313,9,0.6666666666666666,0.6,0,0,Large,1,1,0,0,0,0,22
"3BHK2BathsFlat/Apartment for Rentin DDA Narmada Apartment, Sector D Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Narmada Apartment Sector D Vasant Kunj Delhi - 1700 Sq. Ft.- 7th floor (out of ,"₹ 65,000",₹0,,Apartment/Flat,,3,2,2.0,Unfurnished,1700 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:41:58,65000.0,1700.0,,,3.0,4.0,West Delhi Jan 21,38.21281599059377,5,0.5,0.6,0,0,Large,0,1,0,0,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin NEW HEIGHT BRAND NEW, Saket, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyFeng Shui/ Vaastu CompliantNatural LightFloor Number:Ground of 4 FloorsFacing:EastFlooring:Ma,₹ 1.7,,"₹ 34,00,000",Independent,,4,4,2.0,Furnished,2700 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:42:07,170000.0,2700.0,,3400000.0,3.0,4.0,West Delhi Jan 21,62.93965198074787,8,0.8,0.6,0,0,Very Large,2,1,1,1,0,3,22
"1BHK1BathIndependent/Builder Floor for Rentin Chattarpur Enclave Phase 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Phase 2 Delhi - 425 Sq. Ft.- 2nd floor (out of 5),"₹ 14,500",₹0,"₹ 14,500",Independent,,1,1,1.0,Semi-Furnished,425 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:42:16,14500.0,425.0,,14500.0,2.0,5.0,West Delhi Jan 21,34.03755868544601,2,0.5,0.3333333333333333,0,0,Very Small,1,1,0,1,0,4,22
"4BHK5BathsIndependent/Builder Floor for Rentin East of Kailash, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",HouseNehru Place SocialThe Irish HouseRoyal ChinaSubwayMcDonald'sThe Chai StoryDomino's PizzaRuby Tu,₹ 1.8,,"₹ 3,60,000",Independent,,4,5,3.0,Unknown,2295 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:42:24,180000.0,2295.0,,360000.0,3.0,4.0,West Delhi Jan 21,78.397212543554,9,1.0,0.6,0,0,Large,1,1,1,1,0,0,22
"4Bedrooms5BathsFarm House for Rentin Dera Mandi, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:","House for Rent in Dera Mandi, DelhiThe Property SiteSoni TanwarFEATURED DEALERMember Since Feb, 2025",₹ 6,,,Apartment/Flat,,4,5,2.0,Furnished,87121 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:42:34,600000.0,87121.0,,,3.0,4.0,West Delhi Jan 21,6.886894240260784,9,1.0,0.6,0,0,Very Large,2,1,0,0,0,3,22
"3BHK3BathsIndependent/Builder Floor for Rentin Greater Kailash 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyView 10 More Visitor Parking AvailableOn-Call Maintenance StaffFeng Shui/ Vaastu CompliantNat,₹ 1.6,₹0,,Independent,,3,3,2.0,Furnished,2250 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:42:43,160000.0,2250.0,,,3.0,4.0,West Delhi Jan 21,71.07952021323857,6,0.75,0.6,0,0,Large,2,1,1,1,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin Greater Kailash 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyFeng Shui/ Vaastu CompliantNatural LightAiry RoomsSpacious InteriorsLow density SocietyParkin,₹ 1.8,₹0,,Independent,,4,4,2.0,Furnished,2700 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:42:53,180000.0,2700.0,,,3.0,4.0,West Delhi Jan 21,66.64198445020362,8,0.8,0.6,0,0,Very Large,2,1,1,1,0,3,22
"2BHK2BathsFlat/Apartment for Rentin DDA Kaveri Apartments, Sector D Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Kaveri Apartments Sector D Vasant Kunj Delhi - 850 Sq. Ft.- 2nd floor (out of 5,"₹ 48,500",₹0,,Apartment/Flat,,2,2,1.0,Unfurnished,850 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:43:02,48500.0,850.0,,,3.0,4.0,West Delhi Jan 21,56.991774383078734,4,0.6666666666666666,0.6,0,0,Small,0,1,0,0,0,2,22
"1RK1BathStudio Apartment for Rentin Sultan Apartments, Saket, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat Flats for rent in Sultan Apartments Saket Delhi - 250 Sq. Ft.- 2nd floor (out of 5),"₹ 15,001",₹0,"₹ 15,001",Apartment/Flat,,1,1,1.0,Furnished,250 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:43:10,15001.0,250.0,,15001.0,2.0,5.0,West Delhi Jan 21,59.764940239043824,2,0.5,0.3333333333333333,0,0,Very Small,2,1,0,0,0,4,22
"3BHK2BathsFlat/Apartment for Rentin DDA Ganga Apartments, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Ganga Apartments Vasant Kunj Delhi - 1500 Sq. Ft.- 4th floor (out of 9),"₹ 65,000",₹0,,Apartment/Flat,,3,2,2.0,Furnished,1500 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:43:19,65000.0,1500.0,,,4.0,9.0,West Delhi Jan 21,43.30446369087275,5,0.5,0.4,0,0,Large,2,1,0,0,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin DDA Diplomatic Enclave, Sector 23 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Sector 23 Dwarka Delhi - 2900 Sq. Ft.- 1st floor (out of 4),₹ 1,₹0,,Independent,,4,4,3.0,Unknown,2900 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:43:27,100000.0,2900.0,,,1.0,4.0,West Delhi Jan 21,34.47087211306446,8,0.8,0.2,0,0,Very Large,1,1,0,1,0,3,22
"5Bedrooms8BathsIndependent House/Villa for Rentin Sardar patel Marg, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",House / Villa for rent in Sardar patel Marg Delhi - 8000 Sq. Ft.,₹ 25,₹0,,Independent,,5,8,2.0,Semi-Furnished,8000 sq.ft,31 Oct,,Dealer,,,,2025-10-12 19:43:37,2500000.0,8000.0,,,3.0,4.0,West Delhi Jan 21,312.46094238220223,13,1.3333333333333333,0.6,0,0,Very Large,1,1,1,1,0,3,22
"3BHK4BathsIndependent/Builder Floor for Rentin Defence Colony, South Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyFeng Shui/ Vaastu CompliantNatural LightAiry RoomsSpacious InteriorsParking AvailableFloor Nu,₹ 2.7,,,Independent,,3,4,2.0,Furnished,2925 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:43:46,270000.0,2925.0,,,3.0,4.0,West Delhi Jan 21,92.27614490772386,7,1.0,0.6,0,0,Very Large,2,1,1,1,0,3,22
"2BHK2BathsFlat/Apartment for Rentin DDA Flats Vasant Kunj, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Flats Vasant Kunj Vasant Kunj Delhi - 1400 Sq. Ft.- 4th floor (out of 4),"₹ 50,000",₹0,,Apartment/Flat,,2,2,1.0,Furnished,1400 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:43:56,50000.0,1400.0,,,4.0,4.0,West Delhi Jan 21,35.6887937187723,4,0.6666666666666666,0.8,1,0,Medium,2,1,0,0,0,1,22
"2BHK2BathsFlat/Apartment for Rentin DDA Millennium Apartment, Sector 18 Rohini, Delhi","Paschim Vihar, DelhiEnquire NowContact Now>Interesting ReadsRead realty news, gu",Flat for rent in DDA Millennium Apartment Sector 18 Rohini Delhi - 1050 Sq. Ft.- 1st floor (out of 5,"₹ 25,000",₹0,"₹ 50,000",Apartment/Flat,,2,2,1.0,Semi-Furnished,1050 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:44:06,25000.0,1050.0,,50000.0,3.0,4.0,Paschim Vihar,23.78686964795433,4,0.6666666666666666,0.6,0,0,Medium,1,1,0,0,0,1,0
"2BHK2BathsIndependent/Builder Floor for Rentin phase 2 , Chattarpur Enclave Phase 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Phase 2 Delhi - 950 Sq. Ft.- 1st floor (out of 4),"₹ 25,000",₹0,"₹ 25,000",Independent,,2,2,2.0,Unfurnished,950 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:44:15,25000.0,950.0,,25000.0,1.0,4.0,West Delhi Jan 21,26.288117770767613,4,0.6666666666666666,0.2,0,0,Small,0,1,0,1,0,2,22
"3BHK2BathsFlat/Apartment for Rentin DDA Flats Sector B Pocket 9, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Flats Sector B Pocket 9 Vasant Kunj Delhi - 1400 Sq. Ft.- 2nd floor (out of 2),"₹ 75,000",₹0,,Apartment/Flat,,3,2,1.0,Unfurnished,1400 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:44:25,75000.0,1400.0,,,2.0,2.0,West Delhi Jan 21,53.53319057815846,5,0.5,0.6666666666666666,1,0,Medium,0,1,0,0,0,1,22
"4Bedrooms4BathsIndependent House/Villa for Rentin Priyadarshini Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",House / Villa for rent in Priyadarshini Vihar Delhi - 2250 Sq. Ft.,₹ 1.2,,₹ 2,Independent,,4,4,2.0,Furnished,2250 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:44:34,120000.0,2250.0,,200000.0,3.0,4.0,West Delhi Jan 21,53.30964015992892,8,0.8,0.6,0,0,Large,2,1,0,1,0,0,22
"3BHK3BathsIndependent/Builder Floor for Rentin Block B Kailash Colony, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block B Kailash Colony Delhi - 1485 Sq. Ft.- 2nd floor (out of 4),₹ 1,,"₹ 2,00,000",Independent,,3,3,2.0,Furnished,1485 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:44:42,100000.0,1485.0,,200000.0,2.0,4.0,West Delhi Jan 21,67.29475100942126,6,0.75,0.4,0,0,Medium,2,1,1,1,0,1,22
"2BHK2BathsFlat/Apartment for Rentin CGHS Ircon Employees, Sector 18A Dwarka, Delhi","West Delhi's DwarkaKnown for its organised layout, green spaces & secure gated s",Flat for rent in CGHS Ircon Employees Sector 18A Dwarka Delhi - 1350 Sq. Ft.- 4th floor (out of 11),"₹ 42,000",₹0,"₹ 84,000",Apartment/Flat,,2,2,2.0,Semi-Furnished,1350 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:44:51,42000.0,1350.0,,84000.0,4.0,11.0,West Delhi's DwarkaKnown for its organised layout,31.088082901554404,4,0.6666666666666666,0.3333333333333333,0,0,Medium,1,1,0,0,0,1,23
"2BHK1BathFlat/Apartment for Rentin Block O MalkaGanj, Malka Ganj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Malka Ganj Delhi - 500 Sq. Ft.- 3rd floor (out of 3),"₹ 17,000",₹0,"₹ 17,000",Apartment/Flat,,2,1,1.0,Semi-Furnished,500 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:45:01,17000.0,500.0,,17000.0,3.0,3.0,West Delhi Jan 21,33.93213572854292,3,0.3333333333333333,0.75,1,0,Small,1,1,0,0,0,2,22
"2BHK2BathsIndependent/Builder Floor for Rentin Chattarpur, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyCorner PropertyView 8 More Wheel Chair FriendlyPet FriendlyVisitor Parking AvailableOn-Call M,"₹ 30,000",₹0,"₹ 30,000",Independent,,2,2,1.0,Semi-Furnished,940 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:45:09,30000.0,940.0,,30000.0,3.0,4.0,West Delhi Jan 21,31.88097768331562,4,0.6666666666666666,0.6,0,0,Small,1,1,0,1,0,2,22
"3BHK4BathsIndependent/Builder Floor for Rentin South Delhi Premium Builder Floors, Defence Colony, South Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,₹ 3.4,,,Independent,,3,4,2.0,Furnished,3600 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:45:18,340000.0,3600.0,,,3.0,4.0,West Delhi Jan 21,94.41821716189948,7,1.0,0.6,0,0,Very Large,2,1,1,1,0,3,22
"3BHK3BathsIndependent/Builder Floor for Rentin Sainik Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Sector8Bhagwan Mahavir HospitalHitaishi HospitalHaryana Maitri bhavanPatanjali StorePunjab national ,₹ 1.2,,,Independent,,3,3,1.0,Unfurnished,3600 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:45:30,120000.0,3600.0,,,3.0,4.0,West Delhi Jan 21,33.32407664537629,6,0.75,0.6,0,0,Very Large,0,1,0,1,0,3,22
"1RK1BathStudio Apartment for Rentin Sultan Apartments, Saket, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat Flats for rent in Sultan Apartments Saket Delhi - 250 Sq. Ft.- 2nd floor (out of 5),"₹ 14,503",₹0,"₹ 14,503",Apartment/Flat,,1,1,1.0,Furnished,250 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:45:38,14503.0,250.0,,14503.0,2.0,5.0,West Delhi Jan 21,57.78087649402391,2,0.5,0.3333333333333333,0,0,Very Small,2,1,0,0,0,4,22
"4BHK4BathsFlat/Apartment for Rentin Golf View Apartments, Sector 19 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Golf View Apartments Sector 19 Dwarka Delhi - 2200 Sq. Ft.- 8th floor (out of 10),"₹ 70,000",₹0,,Independent,,4,4,3.0,Semi-Furnished,2200 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:45:47,70000.0,2200.0,,,8.0,10.0,West Delhi Jan 21,31.803725579282144,8,0.8,0.7272727272727273,0,0,Large,1,1,0,1,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin Chattarpur Enclave Phase 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Phase 2 Delhi - 2000 Sq. Ft.- Ground floor (out of 4),"₹ 60,000",₹0,"₹ 60,000",Independent,,4,4,3.0,Semi-Furnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:45:56,60000.0,2000.0,,60000.0,3.0,4.0,West Delhi Jan 21,29.985007496251875,8,0.8,0.6,0,0,Large,1,1,0,1,0,0,22
"3BHK3BathsIndependent/Builder Floor for Rentin Defence Colony, South Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:","Block Greater Kailash I,Block S Great...MoreAbout Access India  Where Expertise Meets Personalized R",₹ 2.65,₹0,,Independent,,3,3,2.0,Furnished,1953 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:46:05,265000.0,1953.0,,,3.0,4.0,West Delhi Jan 21,135.61924257932446,6,0.75,0.6,0,0,Large,2,1,1,1,0,0,22
"4BHK4BathsFlat/Apartment for Rentin Dwarka Dham Appartments, Sector 23 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Dwarka Dham Appartments Sector 23 Dwarka Delhi - 2500 Sq. Ft.- 1st floor (out of 10,"₹ 60,000",₹0,,Apartment/Flat,,4,4,3.0,Furnished,2500 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:46:14,60000.0,2500.0,,,3.0,4.0,West Delhi Jan 21,23.990403838464616,8,0.8,0.6,0,0,Very Large,2,1,0,0,0,3,22
"3BHK3BathsFlat/Apartment for Rentin Sheetal Vihar, Sector 23 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sheetal Vihar Sector 23 Dwarka Delhi - 2285 Sq. Ft.- 6th floor (out of 10),"₹ 70,000",₹0,,Apartment/Flat,,3,3,3.0,Furnished,2285 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:46:23,70000.0,2285.0,,,6.0,10.0,West Delhi Jan 21,30.62117235345582,6,0.75,0.5454545454545454,0,0,Large,2,1,0,0,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin South Delhi Premium Builder Floors, Vasant Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block MarketGurudwara SahibMunir khan tombGurudwaraState bank of india ATMCGHS Dispensary R.K.Puram ,₹ 5.5,₹0,,Independent,,4,4,2.0,Unknown,4200 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:46:33,550000.0,4200.0,,,3.0,4.0,West Delhi Jan 21,130.9212092358962,8,0.8,0.6,0,0,Very Large,1,1,1,1,0,3,22
"4BHK4BathsFlat/Apartment for Rentin Mandi Estate, Dera Mandi, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Mandi Estate Dera Mandi Delhi - 2000 Sq. Ft.- 3rd floor (out of 4),"₹ 70,000",₹0,,Apartment/Flat,,4,4,2.0,Furnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-12 19:46:43,70000.0,2000.0,,,3.0,4.0,West Delhi Jan 21,34.982508745627186,8,0.8,0.6,0,0,Large,2,1,0,0,0,0,22
